source_url,brand,model,generation,body_type,launch_year,price_min_inr,price_max_inr,price_min_lakh,price_max_lakh,fuel_type,transmission,engine_cc_min,engine_cc_max,power_bhp_min,power_bhp_max,torque_nm_min,torque_nm_max,mileage_kmpl,range_km,battery_kwh,seating_capacity,airbags,safety_rating,boot_space_litres,ground_clearance_mm,drive_type,n_variants,customer_rating,review_count,scraped_at,price_mid_lakh,engine_cc,power_bhp,torque_nm,fuel_primary,transmission_primary,price_segment,mileage_ice
https://www.cardekho.com/skoda/kodiaq-2022-2025,Skoda,Kodiaq 2022-2025,kodiaq-2022-2025,Suv,2023.0,3799000.0,3799000.0,37.99,37.99,,,1984.0,1984.0,187.74,187.74,320.0,320.0,13.32,,,7.0,9.0,,,,Four,0,4.2,108.0,2026-08-30T05:59:02+00:00,37.99,1984.0,187.74,320.0,,,Premium (25-50L),
https://www.cardekho.com/skoda/kushaq,Skoda,Kushaq,current,Suv,2026.0,1069000.0,1899000.0,10.69,18.99,Petrol,"Manual, Automatic",999.0,1498.0,114.0,147.51,178.0,250.0,19.76,,,5.0,6.0,,446.0,,Front,11,4.8,12.0,2026-08-30T05:59:04+00:00,14.84,1248.5,130.755,214.0,Petrol,Both,Mass (8-15L),19.76
https://www.cardekho.com/skoda/kushaq-2021-2026,Skoda,Kushaq 2021-2026,kushaq-2021-2026,Suv,2024.0,1066000.0,1066000.0,10.66,10.66,"19.76kmpl (MT), 18.09 kmpl (AT)",6MT/ 6AT,999.0,1498.0,113.98,147.51,178.0,250.0,19.76,,,5.0,6.0,,,,Front,0,4.3,459.0,2026-08-30T05:59:06+00:00,10.66,1248.5,130.745,214.0,,6Mt/ 6At,Mass (8-15L),
https://www.cardekho.com/skoda/kylaq,Skoda,Kylaq,current,Suv,2024.0,759000.0,1299000.0,7.59,12.99,Petrol,"Manual, Automatic",999.0,999.0,114.0,114.0,178.0,178.0,19.68,,,5.0,6.0,5-star NCAP,385.0,189.0,Front,13,4.6,315.0,2026-08-30T05:59:07+00:00,10.29,999.0,114.0,178.0,Petrol,Both,Mass (8-15L),19.68
https://www.cardekho.com/skoda/octavia,Skoda,Octavia,current,Sedan,2021.0,2735000.0,2735000.0,27.35,27.35,Petrol,Automatic,1984.0,1984.0,187.74,187.74,320.0,320.0,15.81,,,5.0,6.0,,580.0,,Front,0,4.2,57.0,2026-08-30T05:59:08+00:00,27.35,1984.0,187.74,320.0,Petrol,Automatic,Premium (25-50L),15.81
https://www.cardekho.com/skoda/octavia-rs,Skoda,Octavia RS,current,Sedan,2025.0,4999001.0,4999001.0,49.99,49.99,Petrol,Automatic,1984.0,1984.0,261.49,261.49,370.0,370.0,,,,5.0,10.0,,600.0,,Front,1,4.8,8.0,2026-08-30T05:59:10+00:00,49.99,1984.0,261.49,370.0,Petrol,Automatic,Premium (25-50L),
https://www.cardekho.com/skoda/superb,Skoda,Superb,current,Sedan,2024.0,5400000.0,5400000.0,54.0,54.0,Petrol,Automatic,1984.0,1984.0,187.74,187.74,320.0,320.0,15.0,,,5.0,9.0,,,,Front,0,4.5,37.0,2026-08-30T05:59:13+00:00,54.0,1984.0,187.74,320.0,Petrol,Automatic,Luxury (50L+),15.0
https://www.cardekho.com/skoda/superb-2020-2023,Skoda,Superb 2020-2023,superb-2020-2023,Sedan,2020.0,3200000.0,3200000.0,32.0,32.0,Petrol,Manual / Automatic,1798.0,1984.0,187.74,187.74,320.0,320.0,15.1,,,,,,,,Front,0,4.2,72.0,2026-08-30T05:59:14+00:00,32.0,1891.0,187.74,320.0,Petrol,Both,Premium (25-50L),15.1
https://www.cardekho.com/skoda/superb-2026,Skoda,Superb 2026,superb-2026,Sedan,2026.0,5000000.0,5000000.0,50.0,50.0,Diesel,Automatic,1968.0,1968.0,148.0,148.0,360.0,360.0,,,,,10.0,,,,Front,0,5.0,1.0,2026-08-30T05:59:15+00:00,50.0,1968.0,148.0,360.0,Diesel,Automatic,Luxury (50L+),
https://www.cardekho.com/strom-motors/r3,Strom Motors,R3,current,Hatchback,2021.0,450000.0,450000.0,4.5,4.5,Electric,Automatic,,,20.11,20.11,,,,200.0,30.0,2.0,,,300.0,,Rear,1,3.7,17.0,2026-08-30T06:41:27+00:00,4.5,,20.11,,Electric,Automatic,Entry (<8L),
https://www.cardekho.com/tata/altroz,Tata,Altroz,current,Hatchback,2025.0,629990.0,1076990.0,6.3,10.77,"Petrol, CNG, Diesel","Manual, Automatic",1199.0,1497.0,86.79,88.76,115.0,200.0,,,,5.0,6.0,5-star NCAP,345.0,165.0,Front,27,4.7,119.0,2026-08-30T05:59:18+00:00,8.535,1348.0,87.775,157.5,CNG,Both,Mass (8-15L),
https://www.cardekho.com/tata/avinya-x,Tata,Avinya X,current,Suv,2027.0,4500000.0,4500000.0,45.0,45.0,,Automatic,,,,,,,,,,5.0,,,,,,0,4.8,56.0,2026-08-30T05:59:21+00:00,45.0,,,,,Automatic,Premium (25-50L),
https://www.cardekho.com/tata/curvv,Tata,Curvv,current,Suv,2024.0,975990.0,1915990.0,9.76,19.16,"Petrol, Diesel","Manual, Automatic",1199.0,1497.0,116.0,118.0,170.0,260.0,15.0,,,5.0,6.0,,382.0,208.0,Front,42,4.7,446.0,2026-08-30T05:59:22+00:00,14.46,1348.0,117.0,215.0,Diesel,Both,Mass (8-15L),15.0
https://www.cardekho.com/tata/curvv-ev,Tata,Curvv EV,current,Suv,2026.0,1699000.0,1949000.0,16.99,19.49,Electric,Automatic,,,167.0,167.0,215.0,215.0,,502.0,55.0,5.0,6.0,,500.0,,Front,3,4.7,139.0,2026-08-30T06:41:28+00:00,18.24,,167.0,215.0,Electric,Automatic,Mid (15-25L),
https://www.cardekho.com/tata/harrier,Tata,Harrier,current,Suv,2026.0,1289000.0,2594990.0,12.89,25.95,"Petrol, Diesel","Manual, Automatic",1498.0,1956.0,167.62,167.62,280.0,350.0,,,,5.0,6.0,,680.0,,Front,49,4.6,305.0,2026-08-30T05:59:25+00:00,19.42,1727.0,167.62,315.0,Diesel,Both,Mid (15-25L),
https://www.cardekho.com/tata/harrier-ev,Tata,Harrier EV,current,Suv,2025.0,2169000.0,3043000.0,21.69,30.43,Electric,Automatic,,,238.0,238.0,315.0,315.0,,582.5,70.0,5.0,6.0,,502.0,,Rear,18,4.8,74.0,2026-08-30T06:41:29+00:00,26.060000000000002,,238.0,315.0,Electric,Automatic,Premium (25-50L),
https://www.cardekho.com/tata/nexon,Tata,Nexon,current,Suv,2023.0,739990.0,1429990.0,7.4,14.3,"Petrol, CNG, Diesel","Manual, Automatic",1199.0,1497.0,113.31,118.27,170.0,260.0,24.08,,,5.0,6.0,,382.0,208.0,Front,83,4.6,865.0,2026-08-30T05:59:29+00:00,10.850000000000001,1348.0,115.78999999999999,215.0,CNG,Both,Mass (8-15L),24.08
https://www.cardekho.com/tata/nexon-ev,Tata,Nexon EV,current,Suv,2023.0,1249000.0,1769000.0,12.49,17.69,Electric,Automatic,,,129.0,129.0,215.0,215.0,,382.0,37.5,5.0,6.0,,350.0,190.0,Front,8,4.5,245.0,2026-08-30T06:41:30+00:00,15.09,,129.0,215.0,Electric,Automatic,Mid (15-25L),
https://www.cardekho.com/tata/punch,Tata,Punch,current,Suv,2026.0,569990.0,1066990.0,5.7,10.67,"Petrol, CNG","Manual, Automatic",1199.0,1199.0,87.0,87.0,115.0,115.0,,,,5.0,6.0,5-star NCAP,382.0,193.0,Front,26,4.7,160.0,2026-08-30T05:59:32+00:00,8.185,1199.0,87.0,115.0,CNG,Both,Mass (8-15L),
https://www.cardekho.com/tata/punch-2021-2026,Tata,Punch 2021-2026,punch-2021-2026,Suv,2023.0,559000.0,559000.0,5.59,5.59,20.09 kmpl (MT) /18.8 kmpl (AMT),Manual / Automatic,1199.0,1199.0,72.0,72.0,103.0,103.0,26.99,,,5.0,2.0,,360.0,187.0,Front,0,4.5,1463.0,2026-08-30T05:59:33+00:00,5.59,1199.0,72.0,103.0,,Both,Entry (<8L),
https://www.cardekho.com/tata/punch-ev,Tata,Punch EV,current,Suv,2026.0,969000.0,1279000.0,9.69,12.79,Electric,Automatic,,,87.0,87.0,154.0,154.0,,312.5,35.0,5.0,6.0,,366.0,,Front,6,4.8,43.0,2026-08-30T06:41:31+00:00,11.239999999999998,,87.0,154.0,Electric,Automatic,Mass (8-15L),
https://www.cardekho.com/tata/punch-ev-2024-2026,Tata,Punch EV 2024-2026,punch-ev-2024-2026,Suv,2024.0,999000.0,999000.0,9.99,9.99,,ARAI Range,,,82.0,82.0,114.0,114.0,,,,5.0,6.0,,366.0,,Front,0,4.4,140.0,2026-08-30T05:59:36+00:00,9.99,,82.0,114.0,,Arai Range,Mass (8-15L),
https://www.cardekho.com/tata/tiago,Tata,Tiago,current,Hatchback,2026.0,469990.0,854990.0,4.7,8.55,"Petrol, CNG","Manual, Automatic",1197.0,1199.0,74.46,85.0,96.5,113.0,,,,5.0,6.0,,242.0,,Front,20,4.6,32.0,2026-08-30T05:59:39+00:00,6.625,1198.0,79.72999999999999,104.75,CNG,Both,Entry (<8L),
https://www.cardekho.com/tata/tiago-ev,Tata,Tiago EV,current,Hatchback,2026.0,699000.0,999000.0,6.99,9.99,Electric,Automatic,,,61.0,61.0,110.0,110.0,,255.5,21.6,5.0,6.0,,240.0,,Front,4,4.6,14.0,2026-08-30T06:41:32+00:00,8.49,,61.0,110.0,Electric,Automatic,Mass (8-15L),
https://www.cardekho.com/tata/tiago-ev-2022-2026,Tata,Tiago EV 2022-2026,tiago-ev-2022-2026,Hatchback,2022.0,799000.0,799000.0,7.99,7.99,,ARAI Range,,,60.34,60.34,,,,,,5.0,2.0,,240.0,,Front,0,4.4,302.0,2026-08-30T05:59:42+00:00,7.99,,60.34,,,Arai Range,Entry (<8L),
https://www.cardekho.com/tata/tiago-nrg,Tata,Tiago NRG,current,Hatchback,2021.0,650000.0,650000.0,6.5,6.5,Petrol / CNG,Manual / Automatic,1199.0,1199.0,84.48,84.48,113.0,113.0,26.49,,,5.0,2.0,,,,Front,0,4.2,109.0,2026-08-30T05:59:43+00:00,6.5,1199.0,84.48,113.0,CNG,Both,Entry (<8L),26.49
https://www.cardekho.com/tata/tigor,Tata,Tigor,current,Sedan,2023.0,554990.0,883990.0,5.55,8.84,"Petrol, CNG","Manual, Automatic",1199.0,1199.0,85.0,85.0,113.0,113.0,28.06,,,5.0,2.0,,242.0,,Front,14,4.3,355.0,2026-08-30T05:59:45+00:00,7.195,1199.0,85.0,113.0,CNG,Both,Entry (<8L),28.06
https://www.cardekho.com/tata/tigor-ev,Tata,Tigor EV,current,Sedan,2022.0,1249000.0,1375000.0,12.49,13.75,Electric,Automatic,,,73.75,73.75,170.0,170.0,,315.0,26.0,5.0,2.0,,316.0,172.0,Front,4,4.1,98.0,2026-08-30T06:41:33+00:00,13.120000000000001,,73.75,170.0,Electric,Automatic,Mass (8-15L),
https://www.cardekho.com/tata/xpres,Tata,Xpres,current,Sedan,2026.0,559000.0,649000.0,5.59,6.49,"CNG, Petrol",Manual,1199.0,1199.0,84.82,84.82,113.0,113.0,,,,5.0,2.0,,419.0,,Front,2,4.5,11.0,2026-08-30T05:59:48+00:00,6.04,1199.0,84.82,113.0,CNG,Manual,Entry (<8L),
https://www.cardekho.com/tata/xpres-t-ev,Tata,Xpres T EV,current,Sedan,2026.0,1304000.0,1304000.0,13.04,13.04,Electric,Automatic,,,35.79,35.79,,,,391.0,32.0,5.0,2.0,,293.0,,Front,1,4.8,4.0,2026-08-30T06:41:34+00:00,13.04,,35.79,,Electric,Automatic,Mass (8-15L),
https://www.cardekho.com/tesla/model-y,Tesla,Model Y,current,Suv,2026.0,5089000.0,6199000.0,50.89,61.99,Electric,Automatic,,,201.15,201.15,,,,590.5,71.0,6.0,9.0,,,,All,2,4.6,21.0,2026-08-30T06:41:35+00:00,56.44,,201.15,,Electric,Automatic,Luxury (50L+),
https://www.cardekho.com/toyota/camry,Toyota,Camry,current,Sedan,2025.0,4869000.0,4869000.0,48.69,48.69,Petrol,Automatic,2487.0,2487.0,227.0,227.0,221.0,221.0,25.49,,,5.0,9.0,,,,Front,2,4.8,40.0,2026-08-30T05:59:53+00:00,48.69,2487.0,227.0,221.0,Petrol,Automatic,Premium (25-50L),25.49
https://www.cardekho.com/toyota/camry-2022-2024,Toyota,Camry 2022-2024,camry-2022-2024,Sedan,2023.0,4617000.0,4617000.0,46.17,46.17,Petrol,Automatic,2487.0,2487.0,175.67,175.67,221.0,221.0,16.0,,,5.0,9.0,,,,Front,0,4.3,112.0,2026-08-30T05:59:55+00:00,46.17,2487.0,175.67,221.0,Petrol,Automatic,Premium (25-50L),16.0
https://www.cardekho.com/toyota/fortuner-legender,Toyota,Fortuner Legender,current,Suv,2023.0,4292000.0,4829000.0,42.92,48.29,Diesel,"Manual, Automatic",2755.0,2755.0,201.15,201.15,500.0,500.0,10.52,,,7.0,7.0,,296.0,,Front,3,4.5,238.0,2026-08-30T05:59:57+00:00,45.605000000000004,2755.0,201.15,500.0,Diesel,Both,Premium (25-50L),10.52
https://www.cardekho.com/toyota/glanza,Toyota,Glanza,current,Hatchback,2023.0,673000.0,999000.0,6.73,9.99,"Petrol, CNG","Manual, Automatic",1197.0,1197.0,88.5,88.5,113.0,113.0,30.61,,,5.0,6.0,,318.0,,Front,9,4.4,287.0,2026-08-30T05:59:58+00:00,8.36,1197.0,88.5,113.0,CNG,Both,Mass (8-15L),30.61
https://www.cardekho.com/toyota/hilux,Toyota,Hilux,current,Suv,2026.0,3199000.0,3669000.0,31.99,36.69,Diesel,Automatic,2755.0,2755.0,201.15,201.15,500.0,500.0,,,,5.0,7.0,,,,Rear,3,4.5,1.0,2026-08-30T05:59:59+00:00,34.339999999999996,2755.0,201.15,500.0,Diesel,Automatic,Premium (25-50L),
https://www.cardekho.com/toyota/hyryder,Toyota,Hyryder,current,Suv,2023.0,1131000.0,2030999.0,11.31,20.31,"Petrol, CNG","Manual, Automatic",1462.0,1490.0,91.18,101.64,122.0,136.8,27.97,,,5.0,6.0,,373.0,,Front,25,4.5,439.0,2026-08-30T06:00:02+00:00,15.809999999999999,1476.0,96.41,129.4,CNG,Both,Mid (15-25L),27.97
https://www.cardekho.com/toyota/innova-crysta,Toyota,Innova Crysta,current,Muv,2023.0,1972000.0,2677000.0,19.72,26.77,Diesel,Manual,2393.0,2393.0,147.51,147.51,343.0,343.0,9.0,,,7.0,3.0,,300.0,,Rear,14,4.5,347.0,2026-08-30T06:00:04+00:00,23.244999999999997,2393.0,147.51,343.0,Diesel,Manual,Mid (15-25L),9.0
https://www.cardekho.com/toyota/innova-crysta-2020-2022,Toyota,Innova Crysta 2020-2022,innova-crysta-2020-2022,Muv,2020.0,1809000.0,1809000.0,18.09,18.09,Diesel / Petrol,Manual / Automatic,2393.0,2694.0,148.0,163.6,245.0,343.0,12.0,,,7.0,3.0,,,,Rear,0,4.4,116.0,2026-08-30T06:00:05+00:00,18.09,2543.5,155.8,294.0,Diesel,Both,Mid (15-25L),12.0
https://www.cardekho.com/toyota/innova-hycross,Toyota,Innova Hycross,current,Muv,2023.0,1870000.0,3184000.0,18.7,31.84,Petrol,Automatic,1987.0,1987.0,170.0,170.0,209.0,209.0,23.24,,,7.0,6.0,,300.0,179.0,Front,12,4.4,284.0,2026-08-30T06:00:06+00:00,25.27,1987.0,170.0,209.0,Petrol,Automatic,Premium (25-50L),23.24
https://www.cardekho.com/toyota/land-cruiser-300,Toyota,Land Cruiser 300,current,Suv,2025.0,21775000.0,22493300.0,217.75,224.93,Diesel,Automatic,3346.0,3346.0,304.41,304.41,700.0,700.0,11.0,,,5.0,10.0,,541.0,,Four,2,4.6,111.0,2026-08-30T06:00:08+00:00,221.34,3346.0,304.41,700.0,Diesel,Automatic,Luxury (50L+),11.0
https://www.cardekho.com/toyota/taisor,Toyota,Taisor,current,Suv,2024.0,743000.0,1294000.0,7.43,12.94,"Petrol, CNG","Manual, Automatic",998.0,1197.0,88.5,98.69,113.0,147.6,28.5,,,5.0,6.0,,308.0,,Front,12,4.4,102.0,2026-08-30T06:00:11+00:00,10.184999999999999,1097.5,93.595,130.3,CNG,Both,Mass (8-15L),28.5
https://www.cardekho.com/toyota/urban-cruiser,Toyota,Urban cruiser,current,Suv,2020.0,903000.0,903000.0,9.03,9.03,Petrol,Manual / Automatic,1462.0,1462.0,103.26,103.26,138.0,138.0,18.76,,,5.0,2.0,,,,,0,3.7,104.0,2026-08-30T06:00:12+00:00,9.03,1462.0,103.26,138.0,Petrol,Both,Mass (8-15L),18.76
https://www.cardekho.com/toyota/urban-cruiser-ebella,Toyota,Urban Cruiser EBELLA,current,Suv,2026.0,2360000.0,2360000.0,23.6,23.6,Electric,Automatic,,,144.0,144.0,193.0,193.0,,543.0,61.0,5.0,7.0,5-star NCAP,500.0,,Front,1,4.3,1.0,2026-08-30T06:41:36+00:00,23.6,,144.0,193.0,Electric,Automatic,Mid (15-25L),
https://www.cardekho.com/toyota/vellfire,Toyota,Vellfire,current,Muv,2023.0,11999000.0,12999000.0,119.99,129.99,Petrol,Automatic,2487.0,2487.0,190.42,190.42,240.0,240.0,16.0,,,7.0,6.0,,148.0,,All,2,4.6,52.0,2026-08-30T06:00:15+00:00,124.99000000000001,2487.0,190.42,240.0,Petrol,Automatic,Luxury (50L+),16.0
https://www.cardekho.com/toyota/vellfire-2019-2023,Toyota,Vellfire 2019-2023,vellfire-2019-2023,Muv,2023.0,9655000.0,9655000.0,96.55,96.55,Petrol,Automatic,2494.0,2494.0,115.32,115.32,198.0,198.0,16.35,,,7.0,7.0,,,,Four,0,4.4,53.0,2026-08-30T06:00:16+00:00,96.55,2494.0,115.32,198.0,Petrol,Automatic,Luxury (50L+),16.35
https://www.cardekho.com/vayve-mobility/eva,Vayve Mobility,Eva,current,Hatchback,2025.0,399000.0,599000.0,3.99,5.99,Electric,Automatic,,,16.0,16.0,,,,187.5,18.0,3.0,1.0,,,,Rear,3,4.6,85.0,2026-08-30T06:41:37+00:00,4.99,,16.369899999999998,,Electric,Automatic,Entry (<8L),
https://www.cardekho.com/vinfast/vf6,VinFast,VF6,current,Suv,2025.0,1819000.0,2009000.0,18.19,20.09,Electric,Automatic,,,201.0,201.0,310.0,310.0,,465.5,59.6,5.0,7.0,,423.0,,Front,3,4.5,10.0,2026-08-30T06:41:39+00:00,19.14,,201.0,310.0,Electric,Automatic,Mid (15-25L),
https://www.cardekho.com/vinfast/vf7,VinFast,VF7,current,Suv,2025.0,2299000.0,2809000.0,22.99,28.09,Electric,Automatic,,,354.0,354.0,500.0,500.0,,485.0,64.8,5.0,7.0,,537.0,,Front,5,4.4,10.0,2026-08-30T06:41:40+00:00,25.54,,354.0,500.0,Electric,Automatic,Premium (25-50L),
https://www.cardekho.com/volkswagen/golf-gti,Volkswagen,Golf GTI,current,Hatchback,2025.0,5090900.0,5090900.0,50.91,50.91,Petrol,Automatic,1984.0,1984.0,261.0,261.0,370.0,370.0,,,,5.0,7.0,,380.0,,Front,1,4.6,13.0,2026-08-30T06:00:23+00:00,50.91,1984.0,261.0,370.0,Petrol,Automatic,Luxury (50L+),
https://www.cardekho.com/volkswagen/polo,Volkswagen,Polo,current,Hatchback,2020.0,583000.0,583000.0,5.83,5.83,Petrol / Diesel,Manual / Automatic,999.0,1498.0,75.1,103.25,95.0,230.0,21.49,,,5.0,2.0,,,,Front,0,4.3,216.0,2026-08-30T06:00:24+00:00,5.83,1248.5,89.175,162.5,Diesel,Both,Entry (<8L),21.49
https://www.cardekho.com/volkswagen/t-roc,Volkswagen,T-Roc,current,Suv,2019.0,2135000.0,2135000.0,21.35,21.35,,,1498.0,1498.0,147.94,147.94,250.0,250.0,18.4,,,5.0,6.0,,,,Front,0,3.9,27.0,2026-08-30T06:00:27+00:00,21.35,1498.0,147.94,250.0,,,Mid (15-25L),
https://www.cardekho.com/volkswagen/taigun,Volkswagen,Taigun,current,Suv,2026.0,1099900.0,1929900.0,11.0,19.3,Petrol,"Manual, Automatic",999.0,1498.0,114.0,148.0,178.0,250.0,19.98,,,5.0,6.0,5-star NCAP,385.0,,Front,11,4.4,9.0,2026-08-30T06:00:29+00:00,15.15,1248.5,131.0,214.0,Petrol,Both,Mid (15-25L),19.98
https://www.cardekho.com/volkswagen/taigun-2021-2026,Volkswagen,Taigun 2021-2026,taigun-2021-2026,Suv,2024.0,1142000.0,1142000.0,11.42,11.42,"19.2 kmpl (MT), 17.23 kmpl (AT)","6-MT, 6-AT",999.0,1498.0,114.0,147.51,178.0,250.0,20.08,,,5.0,6.0,,,188.0,Front,0,4.3,253.0,2026-08-30T06:00:30+00:00,11.42,1248.5,130.755,214.0,,6-Mt,Mass (8-15L),
https://www.cardekho.com/volkswagen/tayron,Volkswagen,Tayron,current,Suv,2026.0,4199000.0,4774000.0,41.99,47.74,Petrol,Automatic,1984.0,1984.0,201.2,201.2,320.0,320.0,,,,5.0,9.0,,786.0,,All,2,4.7,4.0,2026-08-30T06:00:32+00:00,44.865,1984.0,201.2,320.0,Petrol,Automatic,Premium (25-50L),
https://www.cardekho.com/volkswagen/tiguan,Volkswagen,Tiguan,current,Suv,2023.0,3350000.0,3350000.0,33.5,33.5,,,1984.0,1984.0,187.74,187.74,320.0,320.0,12.65,,,5.0,6.0,,,,All,0,4.2,92.0,2026-08-30T06:00:33+00:00,33.5,1984.0,187.74,320.0,,,Premium (25-50L),
https://www.cardekho.com/volkswagen/tiguan-r-line,Volkswagen,Tiguan R-Line,current,Suv,2025.0,4711013.0,4711013.0,47.11,47.11,Petrol,Automatic,1984.0,1984.0,201.0,201.0,320.0,320.0,12.58,,,5.0,9.0,,500.0,176.0,All,1,4.5,2.0,2026-08-30T06:00:35+00:00,47.11,1984.0,201.0,320.0,Petrol,Automatic,Premium (25-50L),12.58
https://www.cardekho.com/volkswagen/vento,Volkswagen,Vento,current,Sedan,2020.0,869000.0,869000.0,8.69,8.69,Petrol / Diesel,Manual / Automatic,999.0,1598.0,103.2,108.62,153.0,250.0,22.27,,,5.0,2.0,,,,Front,0,4.5,103.0,2026-08-30T06:00:36+00:00,8.69,1298.5,105.91,201.5,Diesel,Both,Mass (8-15L),22.27
https://www.cardekho.com/volkswagen/virtus,Volkswagen,Virtus,current,Sedan,2023.0,1049900.0,1919900.0,10.5,19.2,Petrol,"Manual, Automatic",999.0,1498.0,113.98,147.51,178.0,250.0,20.8,,,5.0,6.0,,521.0,179.0,Front,12,4.5,479.0,2026-08-30T06:00:38+00:00,14.85,1248.5,130.745,214.0,Petrol,Both,Mass (8-15L),20.8
https://www.cardekho.com/volvo/ec40,Volvo,EC40,current,Suv,2023.0,5900000.0,5900000.0,59.0,59.0,Electric,Automatic,,,402.3,402.3,,,,530.0,78.0,5.0,7.0,,413.0,,All,1,4.8,4.0,2026-08-30T06:41:41+00:00,59.0,,402.3,,Electric,Automatic,Luxury (50L+),
https://www.cardekho.com/volvo/ex30,Volvo,EX30,current,Suv,2025.0,4100000.0,4100000.0,41.0,41.0,Electric,Automatic,,,272.0,272.0,343.0,343.0,,480.0,69.0,5.0,6.0,,400.0,,Rear,1,4.3,4.0,2026-08-30T06:41:42+00:00,41.0,,272.0,343.0,Electric,Automatic,Premium (25-50L),
https://www.cardekho.com/volvo/ex40,Volvo,EX40,current,Suv,2024.0,4900000.0,4900000.0,49.0,49.0,Electric,Automatic,,,237.99,237.99,,,,592.0,78.0,5.0,7.0,,414.0,175.0,All,1,4.2,53.0,2026-08-30T06:41:43+00:00,49.0,,237.99,,Electric,Automatic,Premium (25-50L),
https://www.cardekho.com/volvo/xc60,Volvo,XC60,current,Suv,2025.0,6890000.0,6890000.0,68.9,68.9,Petrol,Automatic,1969.0,1969.0,250.0,250.0,360.0,360.0,,,,5.0,6.0,,,230.0,All,1,4.8,4.0,2026-08-30T06:00:45+00:00,68.9,1969.0,250.0,360.0,Petrol,Automatic,Luxury (50L+),
https://www.cardekho.com/volvo/xc90,Volvo,XC90,current,Suv,2025.0,9780000.0,9780000.0,97.8,97.8,Petrol,Automatic,1969.0,1969.0,247.0,247.0,360.0,360.0,12.35,,,7.0,7.0,,680.0,238.0,All,1,4.8,11.0,2026-08-30T06:00:46+00:00,97.8,1969.0,247.0,360.0,Petrol,Automatic,Luxury (50L+),12.35
